Id,Transcript,Question
71ac9d1c-cfaf-45d5-90c7-0ef752f89398,106,What drug did the doctor prescribe?
480f4830-4f06-4f29-976b-9d09623c6e9b,478,What is the patient's name?
5e319635-4528-4b10-adb6-116c3f33c294,478,What is the patient's age?
65433290-7500-4a9b-91f6-582433942ded,478,What is the patient's condition?
ef39393a-d130-4e9f-8f03-11450b509ff7,478,What symptoms is the patient experiencing?
ece276ef-06ba-4817-a0f7-e0a098e99982,478,What precautions did the doctor advise?
04afdbd7-a1d8-4c26-baa4-dcc835a996c0,478,What drug did the doctor prescribe?
3d4c3ee8-65ec-4808-94d1-b9859ea0755f,1768,What is the patient's name?
8a0c4716-d1ac-47fd-b484-04b4fbf0361a,1768,What is the patient's age?
d231fdc4-db62-49c4-b83d-30eaf61cb2cc,1768,What is the patient's condition?
93e65229-a5de-4b4c-bd01-d83e8e9e5136,1768,What symptoms is the patient experiencing?
248da522-9558-47a3-8c6c-612fd91629b2,1768,What precautions did the doctor advise?
28ae4f8f-4e32-439a-b0d6-8ed8ffdfd1cf,1768,What drug did the doctor prescribe?
4ba5dca4-6b73-4e65-bc10-366cc67a6930,2841,What is the patient's name?
4ab255ce-fe04-4bd2-bd7e-f8c7b28a169b,2841,What is the patient's age?
665ffcee-6319-4194-945a-63c82998844d,2841,What is the patient's condition?
4844d82b-f0e3-44ae-8635-fb6f675ef027,2841,What symptoms is the patient experiencing?
8a477851-7392-4fef-a726-faea47ec8416,2841,What precautions did the doctor advise?
e6e8838b-73f2-4e48-a82d-9712b24ed8b5,2841,What drug did the doctor prescribe?
c8f469d7-f5f4-49b6-93dd-84e3d79506ef,1848,What is the patient's name?
0eea84c2-fa9f-40f2-b78c-0b62d72533b6,1848,What is the patient's age?
2ff790a5-4e5a-4721-a605-74ff9fc78094,1848,What is the patient's condition?
7d5d4915-0687-45a6-844a-8f610fa7fe1b,1848,What symptoms is the patient experiencing?
06ef4d15-6cdf-4f2b-9148-8ac030c2c315,1848,What precautions did the doctor advise?
a6b8973c-865f-46d4-9c42-d4afdb187918,1848,What drug did the doctor prescribe?
a4686ddc-2aca-40b5-98b2-3cdd5c9e401f,1617,What is the patient's name?
d09b5f0f-63b8-4d01-96ad-cf8a08772bba,1617,What is the patient's age?
a15b86eb-ae04-4dd9-9416-779677604481,1617,What is the patient's condition?
aac5aeb8-b59c-49c3-afdc-a57614a161bf,1617,What symptoms is the patient experiencing?
d3c3c57f-49ad-447b-8d4f-f002a67e39ce,1617,What precautions did the doctor advise?
e3eaa7cc-522d-4cef-9bb0-e2f48602df5e,1617,What drug did the doctor prescribe?
7f95128b-4ec4-445e-81f8-5f0bf808b1a0,230,What is the patient's name?
518b451e-9ddc-4743-9cad-566f8bf731ef,230,What is the patient's age?
5fbdcdf0-25aa-4790-98d0-071bf2a40097,230,What is the patient's condition?
1d270f4d-3f97-474b-8baf-9137471f1ed0,230,What symptoms is the patient experiencing?
763fa7f7-062f-4d6c-bc4f-ac97230abd25,230,What precautions did the doctor advise?
4c129fdb-c94e-4e09-a1a0-11bd9c59d597,230,What drug did the doctor prescribe?
fb1f63c6-7174-4142-9a64-8a6f7723264c,4642,What is the patient's name?
5c09d389-1ca8-4df8-af08-50859f8be51f,4642,What is the patient's age?
5efd9237-1d35-4976-8799-5ec0e02794a9,4642,What is the patient's condition?
e8442d87-ebf5-4df3-91eb-87e8b794fbc1,4642,What symptoms is the patient experiencing?
e9507b91-3e99-4cac-8e9c-45d8bd6d5b31,4642,What precautions did the doctor advise?
5c1d296e-6635-427d-a18c-ef40f17bb676,4642,What drug did the doctor prescribe?
88d3348a-d588-496e-9f17-07e035c2f7fe,1226,What is the patient's name?
2758e5b9-02f5-4e15-a07b-53a80d68a963,1226,What is the patient's age?
968c8831-f4bb-450b-a970-44d4d2e9fd7c,1226,What is the patient's condition?
f3fef240-eac5-4417-a25a-504c5fa72293,1226,What symptoms is the patient experiencing?
bf7178aa-8478-4b47-a415-fcd45ab5a2a5,1226,What precautions did the doctor advise?
a4d696ec-f0b2-4e98-87f0-0003bb0e8cef,1226,What drug did the doctor prescribe?
2b823519-08bb-434a-be23-162b473e361f,2075,What is the patient's name?
2738fcc8-690a-4374-9e2c-d0c478f9662a,2075,What is the patient's age?
06cb7ac4-46b1-46f3-bbd6-b801edb91541,2075,What is the patient's condition?
29d73d12-973d-44e1-9128-adbfa47c0938,2075,What symptoms is the patient experiencing?
611228db-c5a0-4a2d-a5b1-44161a34ba03,2075,What precautions did the doctor advise?
4fb69150-567c-4fb2-9493-5a7b75e15f36,2075,What drug did the doctor prescribe?
9a877f6d-8769-4b4f-a92c-2399404a66f0,1873,What is the patient's name?
ebbfa51f-9464-45f2-941d-14d7724d6c89,1873,What is the patient's age?
bbb3c1a7-b80e-4008-aaf6-e1f24307dbdd,1873,What is the patient's condition?
c3be07dc-883a-4a4c-b36a-6ca7a504f571,1873,What symptoms is the patient experiencing?
e149d0f7-fe34-4d7a-a1fc-fa08ae869484,1873,What precautions did the doctor advise?
c89af10f-2fca-41ee-b210-2cf387f18728,1873,What drug did the doctor prescribe?
adc745da-7be1-4115-9298-bb9d51e99ea5,76,What is the patient's name?
399bdfe3-e212-4c2c-b008-80eaf8077ed0,76,What is the patient's age?
c29861bc-e884-425f-8111-46840218cda6,76,What is the patient's condition?
ae55cefe-f55a-493d-b1a7-be46351a68ea,76,What symptoms is the patient experiencing?
28f37b84-bdb8-4064-b0c3-686842d9345f,76,What precautions did the doctor advise?
482e1e7d-06ca-4f1a-8c57-b692369f7b75,76,What drug did the doctor prescribe?
33540cd7-6b48-4685-a7ef-4f328127a52e,969,What is the patient's name?
562aeec5-563a-4265-8817-8599776f154d,969,What is the patient's age?
e85642da-ebcd-43de-8153-1612883c1953,969,What is the patient's condition?
49c6be3d-3b45-476b-9148-10bf65b31349,969,What symptoms is the patient experiencing?
23581cce-2513-4669-a7e3-a2ae3129f97b,969,What precautions did the doctor advise?
5f9aefc8-75ac-44f6-bdc1-aaa3250a9872,969,What drug did the doctor prescribe?
5764610e-8a0d-4134-9a0e-c3f8a13dfdcf,3071,What is the patient's name?
65155dd6-abce-4e3d-bac2-5fc3711b9060,3071,What is the patient's age?
7fb4846c-4a9f-4dee-a695-b3217b564e23,3071,What is the patient's condition?
b644d102-ed00-4fe1-a932-904921fa702a,3071,What symptoms is the patient experiencing?
37502dd1-45ad-4dd4-b9a4-61fe6bfba24d,3071,What precautions did the doctor advise?
da23cdd6-60f0-419e-9681-71eecc873b38,3071,What drug did the doctor prescribe?
0d9a8c63-8e44-4df1-9f52-65a46b080fbe,2287,What is the patient's name?
df8f5af4-2da9-4fdc-a33d-503a8faae46b,2287,What is the patient's age?
52351b72-e8d9-4351-b3eb-1195b0591c9d,2287,What is the patient's condition?
50b4b66b-c367-41ef-8199-e40e9bd5c845,2287,What symptoms is the patient experiencing?
53d67907-ba67-40f8-99e2-612fdbfa68da,2287,What precautions did the doctor advise?
964c4146-c7c8-4563-9b5a-2802d9cbe5d0,2287,What drug did the doctor prescribe?
f2486b95-5e80-422c-8c3b-4f0f971f9543,3324,What is the patient's name?
efeb6aed-431a-4c54-8ec1-88bbf502dd80,3324,What is the patient's age?
bdda334d-a883-48eb-9596-a44e6f3f7935,3324,What is the patient's condition?
c778eb44-31d2-49b8-8926-d438b1a521e3,3324,What symptoms is the patient experiencing?
0cd59524-eb14-4ac2-b831-ba0f1de1b0e0,3324,What precautions did the doctor advise?
08a4a15a-4fe2-40f5-8af1-c3d9c9ca26c3,3324,What drug did the doctor prescribe?
ea2e8551-b15c-408b-8136-9afcc979411a,4604,What is the patient's name?
95686116-92f2-4044-9a84-019b554aa5d9,4604,What is the patient's age?
ae77a4fb-fb18-428d-b5cf-9530dc1516f9,4604,What is the patient's condition?
3a878e5f-4e58-4266-98b6-1579fbaed647,4604,What symptoms is the patient experiencing?
25060cf9-8692-4e60-a3c8-406c24a0c8df,4604,What precautions did the doctor advise?
bcc992ef-c44f-411e-ab6e-22a920987c7e,4604,What drug did the doctor prescribe?
b0434d32-1425-46cc-90f5-986d211989a8,2172,What is the patient's name?
a5ddba5e-5c6d-442f-9fd6-a1ef7e5c3d52,2172,What is the patient's age?
68a17deb-0c12-4b89-bfec-c328314b352a,2172,What is the patient's condition?
cb953c0a-865a-4815-9e1d-4b7f3a9d463e,2172,What symptoms is the patient experiencing?
2cd5297d-1c12-43a8-aaa1-e46cfb168576,2172,What precautions did the doctor advise?
f636ba22-21ea-4ee8-8438-b62c865952c0,2172,What drug did the doctor prescribe?
3b2a774e-a262-486d-b1b4-4a0253e2e8fd,3796,What is the patient's name?
9ea66ffc-e042-40e0-b37c-b68449c01e6d,3796,What is the patient's age?
cc1b7ee8-ac7e-4e03-9d7f-41c3b652395d,3796,What is the patient's condition?
a109407c-8ed1-485f-a08f-323133150f38,3796,What symptoms is the patient experiencing?
85d43a7a-56c7-4a5f-897f-26f14c6a6e50,3796,What precautions did the doctor advise?
2973eed8-ebdb-463d-964c-2007535239d5,3796,What drug did the doctor prescribe?
385724c2-2d43-4fef-a4fc-f654ea85b2e9,2824,What is the patient's name?
4b84d51e-bf53-45ae-841d-5b5b3ba8b5b6,2824,What is the patient's age?
87047141-c677-4ff3-8de6-905ed11718b3,2824,What is the patient's condition?
4204fe1a-182a-4f29-bf20-459ebe79686f,2824,What symptoms is the patient experiencing?
d45d8511-c04f-4e38-b5d1-3b0ec6d9f220,2824,What precautions did the doctor advise?
7021fc97-09ba-412a-813b-78b74e9ce640,2824,What drug did the doctor prescribe?
f63ddddf-ce9d-4d86-8110-d1e761009df2,1311,What is the patient's name?
d33073cd-85a4-4630-88db-a832564a62a0,1311,What is the patient's age?
52f00360-ad64-405b-9386-62de9ad1c058,1311,What is the patient's condition?
28a94f6e-8f53-40d8-9b27-99713568cf7c,1311,What symptoms is the patient experiencing?
b52d51a2-5a46-4ec4-8326-e4ccf94a8849,1311,What precautions did the doctor advise?
ce3875e0-58ed-4a72-bb6a-1a1c8003ff2d,1311,What drug did the doctor prescribe?
d52aee43-84ef-4a97-b371-9fc85cd1343a,1407,What is the patient's name?
48d5ef02-aa82-4854-9764-711e2b9742b3,1407,What is the patient's age?
cf8c52c0-e2fd-4b92-a70b-c174bceb3df1,1407,What is the patient's condition?
7e67eef9-6ccb-403b-8e4b-fd423e0a0c79,1407,What symptoms is the patient experiencing?
36963c6a-008d-4f57-a23c-67a7ef358432,1407,What precautions did the doctor advise?
874711f0-e79b-4d2a-b78b-36e13bba9af2,1407,What drug did the doctor prescribe?
45271b39-f09c-44ab-b842-b881ffc0aaaa,3169,What is the patient's name?
36ada6c7-08d9-49c0-a957-da9fa9c94be9,3169,What is the patient's age?
9d05f020-3317-4d37-82f1-509709bbd7d1,3169,What is the patient's condition?
5a0a6e4d-6126-41e0-9eb5-a92d12ec337f,3169,What symptoms is the patient experiencing?
4c15b149-398f-4e18-9245-a007f24f5777,3169,What precautions did the doctor advise?
42476b3a-0d5e-4242-94b5-69deeec5f6a5,3169,What drug did the doctor prescribe?
7cd360c6-ff5a-4dad-a5fc-77a6879978f1,4170,What is the patient's name?
b0e4fb4f-eba3-41ee-9784-464768bf1dde,4170,What is the patient's age?
3f79cd16-3e8a-4b37-8be8-c58fad505df3,4170,What is the patient's condition?
b7a6cb8b-524b-4dc9-bea5-bbd092e4f584,4170,What symptoms is the patient experiencing?
72bfebf4-b950-4bc2-8739-5ff05b502bbe,4170,What precautions did the doctor advise?
befa2a1b-f347-4aac-9464-5d8e6c24b889,4170,What drug did the doctor prescribe?
87cc719f-e348-49ea-8eac-4c309ada7773,2936,What is the patient's name?
74013997-edca-474c-b145-66195b68bb29,2936,What is the patient's age?
16ea4b4f-0d83-465b-8558-b04e871ee3bc,2936,What is the patient's condition?
8f978aba-c47a-482c-8492-47877fcdc878,2936,What symptoms is the patient experiencing?
b347317c-4564-4452-b1a5-3531bb08e231,2936,What precautions did the doctor advise?
6b2b3fd3-da5a-4fe7-aa5b-99ffc3402f9a,2936,What drug did the doctor prescribe?
d5f18d32-29d8-434e-a483-5dbaef22fd1c,2696,What is the patient's name?
f715caa5-6fb8-45cd-97fc-c016b50c3b35,2696,What is the patient's age?
ed2bd116-de11-4524-93c4-efff14309e45,2696,What is the patient's condition?
8aacb157-973c-43b7-9f8c-04f6903683c8,2696,What symptoms is the patient experiencing?
af5e4cd7-01f0-48d5-9c28-bed6706a45b2,2696,What precautions did the doctor advise?
49049ac8-4e06-4703-807c-e71e3605bad2,2696,What drug did the doctor prescribe?
34dfb825-e9c5-4d44-8fe4-4af387a011b8,735,What is the patient's name?
ae04c512-ea1a-4fed-8a5a-d2a572b705bd,735,What is the patient's age?
f95904a9-a140-40e5-9e93-bad7de0b44e3,735,What is the patient's condition?
09e218e8-b2c7-4a4e-ad7d-1737b1a0f54e,735,What symptoms is the patient experiencing?
96f11ca1-2629-4bcf-b9e2-b21fdf04b474,735,What precautions did the doctor advise?
62239a86-53f4-4bad-a271-82617e33eb31,735,What drug did the doctor prescribe?
ed31b308-a01e-47f2-be01-b18474386e29,1002,What is the patient's name?
198dad64-8d36-4cb5-9316-9923aae618a2,1002,What is the patient's age?
e3b531f7-4e75-4160-97a7-7e297800525b,1002,What is the patient's condition?
7f421582-45e3-4ab4-ab92-92b968317a47,1002,What symptoms is the patient experiencing?
421b8611-352d-4043-b492-8e7fd8f434a8,1002,What precautions did the doctor advise?
784112fa-33b8-4cef-8073-82d11f1c9db3,1002,What drug did the doctor prescribe?
4c3f8587-7d89-41ad-9900-eb5218a8ee95,1427,What is the patient's name?
ee911b8d-c044-4edd-9c0b-b79bf496a2bd,1427,What is the patient's age?
317e8593-91d2-4ac5-bfdc-c6bf4c7cc71b,1427,What is the patient's condition?
0899181f-ba12-44b4-96c3-67977735aeaf,1427,What symptoms is the patient experiencing?
d57d12dc-33a9-4ae7-a781-bcb887a675c0,1427,What precautions did the doctor advise?
1a8bda45-a2f1-4c15-8821-11e040c5ff63,1427,What drug did the doctor prescribe?
dcd1d17a-2955-42a8-b664-c02cbc434f1d,1011,What is the patient's name?
be5b01e8-3afd-4724-9dde-45ed40b9ed85,1011,What is the patient's age?
e8c08d9b-1141-4560-aece-470944271549,1011,What is the patient's condition?
019bd30c-0cc4-4bf0-b6f8-71749e566e65,1011,What symptoms is the patient experiencing?
be5f5e8a-51ea-4bcb-a97e-b811d21b9b26,1011,What precautions did the doctor advise?
ba2b5222-43bb-428d-bcdf-65b3188de2dc,1011,What drug did the doctor prescribe?
cea2f5e1-e867-4e1d-ab37-03e125f33e55,1592,What is the patient's name?
f2dc63ad-b844-4a1c-9645-262ed1e6e6e9,1592,What is the patient's age?
8e757f7f-cd2e-4dcc-9dd3-215e2a179e6e,1592,What is the patient's condition?
c5f2a0f0-d38f-4cfc-8196-0106c8e8b9e5,1592,What symptoms is the patient experiencing?
3265eff1-18b2-43c9-844c-de56edfeebe4,1592,What precautions did the doctor advise?
3433a635-fb12-4d2a-a2e5-ab32eb4bf6b2,1592,What drug did the doctor prescribe?
02cc1eb9-7832-4d09-8f4e-a8c810e07ffe,4916,What is the patient's name?
fd5f5623-a207-4a5b-8fd4-f9889d40a76f,4916,What is the patient's age?
f59f70b0-d4a7-4d92-821f-aa2e8598be6d,4916,What is the patient's condition?
2fbf1f7d-e801-45e5-b4b6-e63bc9d73f3b,4916,What symptoms is the patient experiencing?
a0b382c3-6b8d-41e7-a7a9-28ae44f9cd34,4916,What precautions did the doctor advise?
a0f984bb-c3be-4d8f-abde-ceb914cce69e,4916,What drug did the doctor prescribe?
cdb5c36c-13b0-4f3c-b268-041bf5ab084e,1642,What is the patient's name?
99707317-7fa4-4a3f-a38d-ada15b2ad860,1642,What is the patient's age?
64f45a04-feab-44e4-a065-3eb21bc3b627,1642,What is the patient's condition?
570a7b1c-aa0a-4398-be7b-c29368afdbfa,1642,What symptoms is the patient experiencing?
5b2c16aa-b832-446f-9545-e4f1ffc05b27,1642,What precautions did the doctor advise?
7f739420-9080-4701-be39-c40cc4838681,1642,What drug did the doctor prescribe?
46fc401b-943f-42ef-ac6b-9b273ebb0467,4517,What is the patient's name?
c3701fab-c002-407b-aa91-32681616027a,4517,What is the patient's age?
be5cd53e-0521-4416-8b65-046ab89b365a,4517,What is the patient's condition?
a1861354-1a8e-4a6f-8489-e238a6a4d811,4517,What symptoms is the patient experiencing?
6ccf01de-0cdb-426e-9b12-90fd15f54100,4517,What precautions did the doctor advise?
db4816d2-c718-4f76-9f5c-8c57f7a18f34,4517,What drug did the doctor prescribe?
881e23cf-709b-4e6b-b6a3-2b0f49f18c0a,1766,What is the patient's name?
369a68eb-4273-41d8-9c08-f4d9bbe66164,1766,What is the patient's age?
0ecb0aa0-a5ba-4a41-a34c-3b053f1389b8,1766,What is the patient's condition?
365e519d-0d26-446f-9cef-7025be93ff9b,1766,What symptoms is the patient experiencing?
238464fc-eaab-44cb-aff2-70572bf666c8,1766,What precautions did the doctor advise?
009117a8-276b-420b-8ccd-369c87bb113a,1766,What drug did the doctor prescribe?
705bcbc0-be06-4238-9993-9576bde254c0,1082,What is the patient's name?
dc241fd0-dc53-4ed4-ab0b-3c3e2f673c98,1082,What is the patient's age?
aac3f1be-b9fc-4fa4-9fbc-36d03fb580d3,1082,What is the patient's condition?
70c2b3ab-d88e-459b-9ffa-c19a31600403,1082,What symptoms is the patient experiencing?
ac240991-8680-4393-98db-0e1a880d34a9,1082,What precautions did the doctor advise?
dc34fbc8-3b2b-40e5-8813-3b6be1c7eee2,1082,What drug did the doctor prescribe?
4d3f4d27-8569-4a2a-9c55-16e400b70f77,2796,What is the patient's name?
e74effe4-82bb-40dd-9f2f-6a43d50f0bd2,2796,What is the patient's age?
d20191de-dfda-47f9-853b-b36b6f8b97ec,2796,What is the patient's condition?
ee63a787-b19a-46ed-9ab4-e5b5eb561576,2796,What symptoms is the patient experiencing?
de915864-e1a3-4844-9513-617534265bb4,2796,What precautions did the doctor advise?
decfae65-0898-4883-a370-7a7d9fdd4ed3,2796,What drug did the doctor prescribe?
1c12e3fe-cbca-40aa-9efc-98b3de1be76f,2210,What is the patient's name?
97742770-ffa1-423c-b7a2-01808c43e25d,2210,What is the patient's age?
23202bd6-0702-4a9e-9fe4-9a9de5cd0403,2210,What is the patient's condition?
2a9f6ded-8f03-4c2d-99bd-e3d676572df8,2210,What symptoms is the patient experiencing?
4af7b523-d214-4549-9b41-a5ed56970f91,2210,What precautions did the doctor advise?
d945e17e-1f8c-4410-8a53-f62f01d40c1f,2210,What drug did the doctor prescribe?
a8919158-9ab6-4bde-89a7-97f32bf3fb8d,1602,What is the patient's name?
9078ffca-1e54-4fd7-81e8-32d413b832c8,1602,What is the patient's age?
1f023586-b6ac-487f-8539-9683672041e3,1602,What is the patient's condition?
a7c3cd75-d27c-4433-99d7-fae3f8717e60,1602,What symptoms is the patient experiencing?
6dec7739-cf7b-4104-865e-f3bd0b79730f,1602,What precautions did the doctor advise?
ccd732d4-5c66-4eec-8487-57d4bbdb7117,1602,What drug did the doctor prescribe?
2ca6367c-6b0e-41f9-b782-59fad59bff6c,1599,What is the patient's name?
7d17a286-599d-4b3f-b658-892f487d9a8b,1599,What is the patient's age?
ca88afa5-4a76-4ce6-ae63-970b11c9d04d,1599,What is the patient's condition?
b0174486-7d38-461e-b357-320e1e6fbad3,1599,What symptoms is the patient experiencing?
e472b72d-4b4f-4f67-8858-9a4ce749feab,1599,What precautions did the doctor advise?
a96183d1-02be-4faa-b16b-fb4b819047df,1599,What drug did the doctor prescribe?
c64fcf60-fdb2-428d-b3ba-b5c2eb99e609,2817,What is the patient's name?
8fab8f85-9704-4f82-91c2-e60c553e7d40,2817,What is the patient's age?
d8b285e0-7eac-4535-8f44-fde620cc607f,2817,What is the patient's condition?
d0266dab-666f-441d-9c85-e7d2c4c900a3,2817,What symptoms is the patient experiencing?
6b986007-41bd-4d41-888f-f3ecd604f445,2817,What precautions did the doctor advise?
1aa3349f-7200-4a8f-8601-d57fe27a3b6f,2817,What drug did the doctor prescribe?
42962f8b-3f4a-44e3-b040-bb2ddf124465,3009,What is the patient's name?
b46d9d0e-f1af-4c09-b1b1-c0a403dce1d1,3009,What is the patient's age?
0c93db08-3ca1-4f8d-b433-f6dc07456dd3,3009,What is the patient's condition?
479f728f-fc0e-45c2-94d3-4701244700df,3009,What symptoms is the patient experiencing?
9a9b641e-1245-4e00-a49e-a9ef27731a7d,3009,What precautions did the doctor advise?
920423a3-f77c-4312-bb81-6a9fa23679da,3009,What drug did the doctor prescribe?
3779f905-77b4-4869-ad5a-5674a43618d4,3312,What is the patient's name?
60e4c19e-0111-45ce-b10a-a57103b5e2cb,3312,What is the patient's age?
1872908e-0093-40e9-85bf-e970935c2df7,3312,What is the patient's condition?
bcce0a02-c24c-43ff-98f5-0a23a6bcb33d,3312,What symptoms is the patient experiencing?
e5d4ffe1-a6ba-4a9a-965a-267e95f54e38,3312,What precautions did the doctor advise?
12de8d3e-b52f-4dd4-97ae-4e1c254209bc,3312,What drug did the doctor prescribe?
1f708042-7bad-4bab-80e2-bd43fcee5cb7,4265,What is the patient's name?
780d79b8-5c16-4d00-a887-21957c706df5,4265,What is the patient's age?
